#num_maille;lambx;lamby;lambx93;lamby93;lat_dg;lon_dg
928;8280;24810;879612;6912378;49.285900;5.469200
929;8360;24810;887606;6912309;49.282900;5.578970
930;8440;24810;895601;6912241;49.279900;5.688730
931;8520;24810;903596;6912172;49.276800;5.798480
932;8600;24810;911591;6912103;49.273600;5.908210
933;8680;24810;919585;6912034;49.270300;6.017930
934;8760;24810;927580;6911965;49.266900;6.127640
935;8840;24810;935575;6911896;49.263300;6.237330
936;8920;24810;943570;6911827;49.259700;6.347000
937;9000;24810;951564;6911758;49.256000;6.456660
938;9080;24810;959559;6911689;49.252200;6.566300
939;9160;24810;967553;6911620;49.248300;6.675930
941;9320;24810;983543;6911482;49.240200;6.895130
942;9400;24810;991537;6911413;49.236000;7.004710
950;3160;24730;367873;6908670;49.191600;-1.557490
951;3240;24730;375868;6908605;49.195100;-1.447950
952;3320;24730;383862;6908540;49.198500;-1.338400
953;3400;24730;391857;6908474;49.201800;-1.228830
954;3480;24730;399852;6908409;49.205000;-1.119250
955;3560;24730;407847;6908343;49.208100;-1.009660
956;3640;24730;415842;6908278;49.211100;-0.900050
957;3720;24730;423836;6908212;49.214000;-0.790430
958;3800;24730;431831;6908146;49.216800;-0.680800
959;3880;24730;439826;6908080;49.219600;-0.571160
960;3960;24730;447821;6908015;49.222200;-0.461500
961;4040;24730;455816;6907949;49.224700;-0.351830
962;4120;24730;463810;6907883;49.227100;-0.242160
963;4200;24730;471805;6907817;49.229400;-0.132470
964;4280;24730;479800;6907751;49.231600;-0.022780
965;4360;24730;487795;6907685;49.233700;0.086930
966;4440;24730;495790;6907618;49.235700;0.196640
967;4520;24730;503784;6907552;49.237600;0.306360
968;4600;24730;511779;6907486;49.239400;0.416090
969;4680;24730;519774;6907420;49.241100;0.525830
970;4760;24730;527769;6907354;49.242700;0.635580
971;4840;24730;535764;6907287;49.244200;0.745330
972;4920;24730;543759;6907221;49.245600;0.855080
973;5000;24730;551754;6907155;49.247000;0.964850
974;5080;24730;559749;6907088;49.248100;1.074620
975;5160;24730;567744;6907022;49.249300;1.184390
976;5240;24730;575738;6906955;49.250300;1.294170
977;5320;24730;583733;6906888;49.251200;1.403950
978;5400;24730;591728;6906822;49.252000;1.513730
979;5480;24730;599723;6906755;49.252700;1.623520
980;5560;24730;607718;6906688;49.253300;1.733320
981;5640;24730;615713;6906621;49.253800;1.843110
982;5720;24730;623708;6906554;49.254200;1.952910
983;5800;24730;631703;6906487;49.254500;2.062700
984;5880;24730;639698;6906420;49.254700;2.172500
985;5960;24730;647693;6906353;49.254800;2.282300
986;6040;24730;655688;6906286;49.254800;2.392100
987;6120;24730;663683;6906219;49.254700;2.501900
988;6200;24730;671677;6906152;49.254500;2.611700
989;6280;24730;679672;6906084;49.254200;2.721490
990;6360;24730;687667;6906017;49.253800;2.831290
991;6440;24730;695662;6905950;49.253300;2.941080
992;6520;24730;703657;6905882;49.252700;3.050880
993;6600;24730;711652;6905815;49.252000;3.160670
994;6680;24730;719647;6905747;49.251200;3.270450
995;6760;24730;727642;6905679;49.250300;3.380230
996;6840;24730;735636;6905611;49.249300;3.490010
997;6920;24730;743631;6905544;49.248100;3.599780
998;7000;24730;751626;6905476;49.247000;3.709550
999;7080;24730;759621;6905408;49.245600;3.819320
1000;7160;24730;767616;6905340;49.244200;3.929070
1001;7240;24730;775610;6905272;49.242700;4.038820
1002;7320;24730;783605;6905204;49.241100;4.148570
1003;7400;24730;791600;6905136;49.239400;4.258310
1004;7480;24730;799595;6905068;49.237600;4.368040
1005;7560;24730;807590;6904999;49.235700;4.477760
1006;7640;24730;815585;6904931;49.233700;4.587470
1007;7720;24730;823579;6904863;49.231600;4.697180
1008;7800;24730;831574;6904794;49.229400;4.806870
1009;7880;24730;839569;6904726;49.227100;4.916560
1010;7960;24730;847564;6904658;49.224700;5.026230
1011;8040;24730;855559;6904589;49.222200;5.135900
1012;8120;24730;863553;6904520;49.219600;5.245550
1013;8200;24730;871548;6904452;49.216800;5.355200
1014;8280;24730;879543;6904383;49.214000;5.464830
